Date,Price,Source
09/06/2000,4.89,Natural Gas Price
09/05/2000,4.81,Natural Gas Price
09/01/2000,4.7,Natural Gas Price
08/31/2000,4.76,Natural Gas Price
08/30/2000,4.61,Natural Gas Price
08/29/2000,4.6,Natural Gas Price
08/28/2000,4.62,Natural Gas Price
08/25/2000,4.55,Natural Gas Price
08/24/2000,4.53,Natural Gas Price
08/23/2000,4.67,Natural Gas Price
08/22/2000,4.8,Natural Gas Price
08/21/2000,4.6,Natural Gas Price
08/18/2000,4.38,Natural Gas Price
08/17/2000,4.35,Natural Gas Price
08/16/2000,4.24,Natural Gas Price
08/15/2000,4.24,Natural Gas Price
08/14/2000,4.42,Natural Gas Price
08/11/2000,4.44,Natural Gas Price
08/10/2000,4.43,Natural Gas Price
08/09/2000,4.48,Natural Gas Price
08/08/2000,4.46,Natural Gas Price
08/07/2000,4.39,Natural Gas Price
08/04/2000,4.25,Natural Gas Price
08/03/2000,4.23,Natural Gas Price
08/02/2000,4.05,Natural Gas Price
08/01/2000,3.78,Natural Gas Price
07/31/2000,3.75,Natural Gas Price
07/28/2000,3.89,Natural Gas Price
07/27/2000,3.75,Natural Gas Price
07/26/2000,3.59,Natural Gas Price
07/25/2000,3.63,Natural Gas Price
07/24/2000,3.74,Natural Gas Price
07/21/2000,3.88,Natural Gas Price
07/20/2000,3.86,Natural Gas Price
07/19/2000,4.07,Natural Gas Price
07/18/2000,3.99,Natural Gas Price
07/17/2000,4.13,Natural Gas Price
07/14/2000,4.17,Natural Gas Price
07/13/2000,4.08,Natural Gas Price
07/12/2000,4.29,Natural Gas Price
07/11/2000,4.17,Natural Gas Price
07/10/2000,4.19,Natural Gas Price
07/07/2000,4,Natural Gas Price
07/06/2000,4.02,Natural Gas Price
07/05/2000,4.24,Natural Gas Price
07/03/2000,4.36,Natural Gas Price
06/30/2000,4.36,Natural Gas Price
06/29/2000,4.25,Natural Gas Price
06/28/2000,4.44,Natural Gas Price
06/27/2000,4.55,Natural Gas Price
06/26/2000,4.37,Natural Gas Price
06/23/2000,4.42,Natural Gas Price
06/22/2000,4.44,Natural Gas Price
06/21/2000,4.14,Natural Gas Price
06/20/2000,4.02,Natural Gas Price
06/19/2000,4.38,Natural Gas Price
06/16/2000,4.45,Natural Gas Price
06/15/2000,4.38,Natural Gas Price
06/14/2000,4.16,Natural Gas Price
06/13/2000,4.27,Natural Gas Price
06/12/2000,4.22,Natural Gas Price
06/09/2000,4.14,Natural Gas Price
06/08/2000,3.96,Natural Gas Price
06/07/2000,4.23,Natural Gas Price
06/06/2000,4.48,Natural Gas Price
06/05/2000,4.17,Natural Gas Price
06/02/2000,4.21,Natural Gas Price
06/01/2000,4.39,Natural Gas Price
05/31/2000,4.52,Natural Gas Price
05/30/2000,4.35,Natural Gas Price
05/26/2000,4.29,Natural Gas Price
05/25/2000,4.18,Natural Gas Price
05/24/2000,3.94,Natural Gas Price
05/23/2000,3.85,Natural Gas Price
05/22/2000,3.95,Natural Gas Price
05/19/2000,3.76,Natural Gas Price
05/18/2000,3.73,Natural Gas Price
05/17/2000,3.49,Natural Gas Price
05/16/2000,3.45,Natural Gas Price
05/15/2000,3.37,Natural Gas Price
05/12/2000,3.35,Natural Gas Price
05/11/2000,3.37,Natural Gas Price
05/10/2000,3.2,Natural Gas Price
05/09/2000,3.25,Natural Gas Price
05/08/2000,3.12,Natural Gas Price
05/05/2000,3.11,Natural Gas Price
05/04/2000,3.09,Natural Gas Price
05/03/2000,3.18,Natural Gas Price
05/02/2000,3.2,Natural Gas Price
05/01/2000,3.16,Natural Gas Price
04/28/2000,3.09,Natural Gas Price
04/27/2000,3.06,Natural Gas Price
04/26/2000,3.12,Natural Gas Price
04/25/2000,3.18,Natural Gas Price
04/24/2000,3.12,Natural Gas Price
04/20/2000,3.07,Natural Gas Price
04/19/2000,3.12,Natural Gas Price
04/18/2000,3.12,Natural Gas Price
04/17/2000,3.13,Natural Gas Price
04/14/2000,3.11,Natural Gas Price
04/13/2000,3.05,Natural Gas Price
04/12/2000,3.05,Natural Gas Price
04/11/2000,2.98,Natural Gas Price
04/10/2000,2.97,Natural Gas Price
04/07/2000,2.99,Natural Gas Price
04/06/2000,2.98,Natural Gas Price
04/05/2000,2.86,Natural Gas Price
04/04/2000,2.87,Natural Gas Price
04/03/2000,2.92,Natural Gas Price
03/31/2000,2.88,Natural Gas Price
03/30/2000,2.83,Natural Gas Price
03/29/2000,2.92,Natural Gas Price
03/28/2000,2.94,Natural Gas Price
03/27/2000,2.82,Natural Gas Price
03/24/2000,2.82,Natural Gas Price
03/23/2000,2.76,Natural Gas Price
03/22/2000,2.78,Natural Gas Price
03/21/2000,2.74,Natural Gas Price
03/20/2000,2.73,Natural Gas Price
03/17/2000,2.81,Natural Gas Price
03/16/2000,2.84,Natural Gas Price
03/15/2000,2.76,Natural Gas Price
03/14/2000,2.83,Natural Gas Price
03/13/2000,2.79,Natural Gas Price
03/09/2000,2.69,Natural Gas Price
03/08/2000,2.74,Natural Gas Price
03/07/2000,2.78,Natural Gas Price
03/06/2000,2.76,Natural Gas Price
03/03/2000,2.72,Natural Gas Price
03/02/2000,2.8,Natural Gas Price
03/01/2000,2.71,Natural Gas Price
02/29/2000,2.65,Natural Gas Price
02/28/2000,2.6,Natural Gas Price
02/25/2000,2.51,Natural Gas Price
02/24/2000,2.52,Natural Gas Price
02/23/2000,2.5,Natural Gas Price
02/22/2000,2.55,Natural Gas Price
02/18/2000,2.65,Natural Gas Price
02/17/2000,2.66,Natural Gas Price
02/16/2000,2.65,Natural Gas Price
02/15/2000,2.61,Natural Gas Price
02/14/2000,2.61,Natural Gas Price
02/11/2000,2.65,Natural Gas Price
02/10/2000,2.65,Natural Gas Price
02/09/2000,2.62,Natural Gas Price
02/08/2000,2.6,Natural Gas Price
02/07/2000,2.81,Natural Gas Price
02/04/2000,2.78,Natural Gas Price
02/03/2000,2.85,Natural Gas Price
02/02/2000,2.91,Natural Gas Price
02/01/2000,2.81,Natural Gas Price
01/31/2000,2.69,Natural Gas Price
01/28/2000,2.84,Natural Gas Price
01/27/2000,2.76,Natural Gas Price
01/26/2000,2.73,Natural Gas Price
01/25/2000,2.66,Natural Gas Price
01/24/2000,2.55,Natural Gas Price
01/21/2000,2.55,Natural Gas Price
01/20/2000,2.53,Natural Gas Price
01/19/2000,2.4,Natural Gas Price
01/18/2000,2.35,Natural Gas Price
01/14/2000,2.28,Natural Gas Price
01/13/2000,2.29,Natural Gas Price
01/12/2000,2.25,Natural Gas Price
01/11/2000,2.23,Natural Gas Price
01/10/2000,2.2,Natural Gas Price
01/07/2000,2.19,Natural Gas Price
01/06/2000,2.18,Natural Gas Price
01/05/2000,2.17,Natural Gas Price
01/04/2000,2.16,Natural Gas Price
12/30/1999,2.3,Natural Gas Price
12/29/1999,2.34,Natural Gas Price
12/28/1999,2.32,Natural Gas Price
12/27/1999,2.36,Natural Gas Price
12/23/1999,2.42,Natural Gas Price
12/22/1999,2.45,Natural Gas Price
12/21/1999,2.59,Natural Gas Price
12/20/1999,2.67,Natural Gas Price
12/17/1999,2.55,Natural Gas Price
12/16/1999,2.52,Natural Gas Price
12/15/1999,2.54,Natural Gas Price
12/14/1999,2.49,Natural Gas Price
12/13/1999,2.35,Natural Gas Price
12/10/1999,2.27,Natural Gas Price
12/9/1999,2.2,Natural Gas Price
12/8/1999,2.23,Natural Gas Price
12/7/1999,2.16,Natural Gas Price
12/6/1999,2.19,Natural Gas Price
12/3/1999,2.16,Natural Gas Price
12/2/1999,2.18,Natural Gas Price
12/1/1999,2.17,Natural Gas Price
11/30/1999,2.22,Natural Gas Price
11/29/1999,2.25,Natural Gas Price
11/24/1999,1.96,Natural Gas Price
11/23/1999,1.99,Natural Gas Price
11/22/1999,2.05,Natural Gas Price
11/19/1999,2.16,Natural Gas Price
11/18/1999,2.22,Natural Gas Price
11/17/1999,2.24,Natural Gas Price
11/16/1999,2.23,Natural Gas Price
11/15/1999,2.33,Natural Gas Price
11/12/1999,2.16,Natural Gas Price
11/11/1999,2.38,Natural Gas Price
11/10/1999,2.39,Natural Gas Price
11/9/1999,2.44,Natural Gas Price
11/8/1999,2.59,Natural Gas Price
11/5/1999,2.62,Natural Gas Price
11/4/1999,2.75,Natural Gas Price
11/3/1999,2.82,Natural Gas Price
11/2/1999,2.81,Natural Gas Price
11/1/1999,2.73,Natural Gas Price
10/29/1999,2.76,Natural Gas Price
10/28/1999,2.97,Natural Gas Price
10/27/1999,3.02,Natural Gas Price
10/26/1999,2.96,Natural Gas Price
10/25/1999,2.98,Natural Gas Price
10/22/1999,3,Natural Gas Price
10/21/1999,2.99,Natural Gas Price
10/20/1999,2.9,Natural Gas Price
10/19/1999,2.89,Natural Gas Price
10/18/1999,2.82,Natural Gas Price
10/15/1999,2.66,Natural Gas Price
10/14/1999,2.7,Natural Gas Price
10/13/1999,2.81,Natural Gas Price
10/12/1999,2.65,Natural Gas Price
10/11/1999,2.53,Natural Gas Price
10/8/1999,2.35,Natural Gas Price
10/7/1999,2.49,Natural Gas Price
10/6/1999,2.48,Natural Gas Price
10/5/1999,2.45,Natural Gas Price
10/4/1999,2.49,Natural Gas Price
10/1/1999,2.39,Natural Gas Price
09/30/1999,2.31,Natural Gas Price
09/29/1999,2.57,Natural Gas Price
09/28/1999,2.52,Natural Gas Price
09/27/1999,2.51,Natural Gas Price
09/24/1999,2.54,Natural Gas Price
09/23/1999,2.45,Natural Gas Price
09/22/1999,2.3,Natural Gas Price
09/21/1999,2.33,Natural Gas Price
09/20/1999,2.49,Natural Gas Price
09/17/1999,2.45,Natural Gas Price
09/16/1999,2.47,Natural Gas Price
09/15/1999,2.52,Natural Gas Price
09/14/1999,2.66,Natural Gas Price
09/13/1999,2.8,Natural Gas Price
09/10/1999,2.84,Natural Gas Price
09/09/1999,2.75,Natural Gas Price
09/08/1999,2.66,Natural Gas Price
09/07/1999,2.56,Natural Gas Price
09/03/1999,2.47,Natural Gas Price
09/02/1999,2.56,Natural Gas Price
09/01/1999,2.71,Natural Gas Price
08/31/1999,2.84,Natural Gas Price
08/30/1999,2.85,Natural Gas Price
08/27/1999,2.87,Natural Gas Price
08/26/1999,2.97,Natural Gas Price
08/25/1999,3.1,Natural Gas Price
08/24/1999,3.01,Natural Gas Price
08/23/1999,2.95,Natural Gas Price
08/20/1999,2.97,Natural Gas Price
08/19/1999,2.87,Natural Gas Price
08/18/1999,2.75,Natural Gas Price
08/17/1999,2.7,Natural Gas Price
08/16/1999,2.73,Natural Gas Price
08/13/1999,2.71,Natural Gas Price
08/12/1999,2.73,Natural Gas Price
08/11/1999,2.79,Natural Gas Price
08/10/1999,2.77,Natural Gas Price
08/09/1999,2.73,Natural Gas Price
08/06/1999,2.69,Natural Gas Price
08/05/1999,2.69,Natural Gas Price
08/04/1999,2.64,Natural Gas Price
08/03/1999,2.61,Natural Gas Price
08/02/1999,2.51,Natural Gas Price
07/30/1999,2.55,Natural Gas Price
07/29/1999,2.67,Natural Gas Price
07/28/1999,2.58,Natural Gas Price
07/27/1999,2.55,Natural Gas Price
07/26/1999,2.55,Natural Gas Price
07/23/1999,2.42,Natural Gas Price
07/22/1999,2.32,Natural Gas Price
07/21/1999,2.25,Natural Gas Price
07/20/1999,2.24,Natural Gas Price
07/19/1999,2.2,Natural Gas Price
07/16/1999,2.18,Natural Gas Price
07/15/1999,2.12,Natural Gas Price
07/14/1999,2.16,Natural Gas Price
07/13/1999,2.14,Natural Gas Price
07/12/1999,2.12,Natural Gas Price
07/09/1999,2.17,Natural Gas Price
07/08/1999,2.19,Natural Gas Price
07/07/1999,2.2,Natural Gas Price
07/06/1999,2.29,Natural Gas Price
07/02/1999,2.26,Natural Gas Price
07/01/1999,2.29,Natural Gas Price
06/30/1999,2.34,Natural Gas Price
06/29/1999,2.33,Natural Gas Price
06/28/1999,2.25,Natural Gas Price
06/25/1999,2.27,Natural Gas Price
06/24/1999,2.26,Natural Gas Price
06/23/1999,2.25,Natural Gas Price
06/22/1999,2.23,Natural Gas Price
06/21/1999,2.22,Natural Gas Price
06/18/1999,2.24,Natural Gas Price
06/17/1999,2.24,Natural Gas Price
06/16/1999,2.28,Natural Gas Price
06/15/1999,2.28,Natural Gas Price
06/14/1999,2.29,Natural Gas Price
06/11/1999,2.3,Natural Gas Price
06/10/1999,2.37,Natural Gas Price
06/09/1999,2.39,Natural Gas Price
06/08/1999,2.38,Natural Gas Price
06/07/1999,2.41,Natural Gas Price
06/04/1999,2.31,Natural Gas Price
06/03/1999,2.35,Natural Gas Price
06/02/1999,2.36,Natural Gas Price
06/01/1999,2.34,Natural Gas Price
05/28/1999,2.29,Natural Gas Price
05/27/1999,2.27,Natural Gas Price
05/26/1999,2.22,Natural Gas Price
05/25/1999,2.18,Natural Gas Price
05/24/1999,2.19,Natural Gas Price
05/21/1999,2.21,Natural Gas Price
05/20/1999,2.26,Natural Gas Price
05/19/1999,2.27,Natural Gas Price
05/18/1999,2.3,Natural Gas Price
05/17/1999,2.31,Natural Gas Price
05/14/1999,2.28,Natural Gas Price
05/13/1999,2.21,Natural Gas Price
05/12/1999,2.19,Natural Gas Price
05/11/1999,2.29,Natural Gas Price
05/10/1999,2.25,Natural Gas Price
05/07/1999,2.25,Natural Gas Price
05/06/1999,2.32,Natural Gas Price
05/05/1999,2.36,Natural Gas Price
05/04/1999,2.32,Natural Gas Price
05/03/1999,2.23,Natural Gas Price
04/30/1999,2.25,Natural Gas Price
04/29/1999,2.37,Natural Gas Price
04/28/1999,2.31,Natural Gas Price
04/27/1999,2.32,Natural Gas Price
04/26/1999,2.23,Natural Gas Price
04/23/1999,2.23,Natural Gas Price
04/22/1999,2.24,Natural Gas Price
04/21/1999,2.17,Natural Gas Price
04/20/1999,2.18,Natural Gas Price
04/19/1999,2.1,Natural Gas Price
04/16/1999,2.14,Natural Gas Price
04/15/1999,2.14,Natural Gas Price
04/14/1999,2.11,Natural Gas Price
04/13/1999,2.14,Natural Gas Price
04/12/1999,2.06,Natural Gas Price
04/09/1999,2.1,Natural Gas Price
04/08/1999,2.07,Natural Gas Price
04/07/1999,2.03,Natural Gas Price
04/06/1999,1.98,Natural Gas Price
04/05/1999,2.03,Natural Gas Price
04/01/1999,1.95,Natural Gas Price
03/31/1999,2.02,Natural Gas Price
03/30/1999,1.89,Natural Gas Price
03/29/1999,1.8,Natural Gas Price
03/26/1999,1.83,Natural Gas Price
03/25/1999,1.8,Natural Gas Price
03/24/1999,1.79,Natural Gas Price
03/23/1999,1.8,Natural Gas Price
03/22/1999,1.74,Natural Gas Price
03/19/1999,1.73,Natural Gas Price
03/18/1999,1.75,Natural Gas Price
03/17/1999,1.75,Natural Gas Price
03/16/1999,1.75,Natural Gas Price
03/15/1999,1.75,Natural Gas Price
03/12/1999,1.81,Natural Gas Price
03/11/1999,1.87,Natural Gas Price
03/10/1999,1.94,Natural Gas Price
03/09/1999,1.86,Natural Gas Price
03/08/1999,1.87,Natural Gas Price
03/05/1999,1.74,Natural Gas Price
03/04/1999,1.72,Natural Gas Price
03/03/1999,1.68,Natural Gas Price
03/02/1999,1.67,Natural Gas Price
03/01/1999,1.65,Natural Gas Price
02/26/1999,1.63,Natural Gas Price
02/25/1999,1.64,Natural Gas Price
02/24/1999,1.73,Natural Gas Price
02/23/1999,1.75,Natural Gas Price
02/22/1999,1.77,Natural Gas Price
02/19/1999,1.79,Natural Gas Price
02/18/1999,1.8,Natural Gas Price
02/17/1999,1.79,Natural Gas Price
02/16/1999,1.79,Natural Gas Price
02/12/1999,1.82,Natural Gas Price
02/11/1999,1.78,Natural Gas Price
02/10/1999,1.8,Natural Gas Price
02/09/1999,1.82,Natural Gas Price
02/08/1999,1.81,Natural Gas Price
02/05/1999,1.81,Natural Gas Price
02/04/1999,1.79,Natural Gas Price
02/03/1999,1.8,Natural Gas Price
02/02/1999,1.78,Natural Gas Price
02/01/1999,1.75,Natural Gas Price
01/29/1999,1.83,Natural Gas Price
01/28/1999,1.75,Natural Gas Price
01/27/1999,1.75,Natural Gas Price
01/26/1999,1.73,Natural Gas Price
01/25/1999,1.76,Natural Gas Price
01/22/1999,1.82,Natural Gas Price
01/21/1999,1.85,Natural Gas Price
01/20/1999,1.81,Natural Gas Price
01/19/1999,1.77,Natural Gas Price
01/15/1999,1.78,Natural Gas Price
01/14/1999,1.77,Natural Gas Price
01/13/1999,1.87,Natural Gas Price
01/12/1999,1.82,Natural Gas Price
01/11/1999,1.83,Natural Gas Price
01/08/1999,1.9,Natural Gas Price
01/07/1999,1.91,Natural Gas Price
01/06/1999,2.04,Natural Gas Price
01/05/1999,2.05,Natural Gas Price
01/04/1999,2.1,Natural Gas Price
12/31/1998,1.95,Natural Gas Price
12/30/1998,1.81,Natural Gas Price
12/29/1998,1.82,Natural Gas Price
12/28/1998,1.79,Natural Gas Price
12/24/1998,1.89,Natural Gas Price
12/23/1998,1.88,Natural Gas Price
12/22/1998,1.96,Natural Gas Price
12/21/1998,2.05,Natural Gas Price
12/18/1998,2.02,Natural Gas Price
12/17/1998,2.02,Natural Gas Price
12/16/1998,1.95,Natural Gas Price
12/15/1998,1.86,Natural Gas Price
12/14/1998,1.8,Natural Gas Price
12/11/1998,1.55,Natural Gas Price
12/10/1998,1.59,Natural Gas Price
12/9/1998,1.64,Natural Gas Price
12/8/1998,1.79,Natural Gas Price
12/7/1998,1.44,Natural Gas Price
12/4/1998,1.05,Natural Gas Price
12/3/1998,1.21,Natural Gas Price
12/2/1998,1.4,Natural Gas Price
12/1/1998,1.41,Natural Gas Price
11/30/1998,1.63,Natural Gas Price
11/25/1998,2.13,Natural Gas Price
11/24/1998,2.08,Natural Gas Price
11/23/1998,2.02,Natural Gas Price
11/20/1998,2.07,Natural Gas Price
11/19/1998,2.1,Natural Gas Price
11/18/1998,2.1,Natural Gas Price
11/17/1998,2.12,Natural Gas Price
11/16/1998,2.19,Natural Gas Price
11/13/1998,2.21,Natural Gas Price
11/12/1998,2.21,Natural Gas Price
11/11/1998,2.33,Natural Gas Price
11/10/1998,2.3,Natural Gas Price
11/9/1998,2.28,Natural Gas Price
11/6/1998,2.25,Natural Gas Price
11/5/1998,2.26,Natural Gas Price
11/4/1998,2.11,Natural Gas Price
11/3/1998,2.1,Natural Gas Price
11/2/1998,1.84,Natural Gas Price
10/30/1998,2,Natural Gas Price
10/29/1998,2,Natural Gas Price
10/28/1998,1.7,Natural Gas Price
10/27/1998,1.85,Natural Gas Price
10/26/1998,1.92,Natural Gas Price
10/23/1998,1.84,Natural Gas Price
10/22/1998,1.95,Natural Gas Price
10/21/1998,2.04,Natural Gas Price
10/20/1998,1.95,Natural Gas Price
10/19/1998,1.74,Natural Gas Price
10/16/1998,1.64,Natural Gas Price
10/15/1998,1.75,Natural Gas Price
10/14/1998,1.8,Natural Gas Price
10/13/1998,1.7,Natural Gas Price
10/12/1998,1.75,Natural Gas Price
10/9/1998,1.8,Natural Gas Price
10/8/1998,2.02,Natural Gas Price
10/7/1998,2.05,Natural Gas Price
10/6/1998,2.01,Natural Gas Price
10/5/1998,2.09,Natural Gas Price
10/2/1998,2.14,Natural Gas Price
10/1/1998,2.33,Natural Gas Price
09/30/1998,2.22,Natural Gas Price
09/29/1998,2.06,Natural Gas Price
09/28/1998,2.23,Natural Gas Price
09/25/1998,2.38,Natural Gas Price
09/24/1998,2.17,Natural Gas Price
09/23/1998,2.19,Natural Gas Price
09/22/1998,2.29,Natural Gas Price
09/21/1998,2.18,Natural Gas Price
09/18/1998,2.27,Natural Gas Price
09/17/1998,2.12,Natural Gas Price
09/16/1998,2.15,Natural Gas Price
09/15/1998,1.94,Natural Gas Price
09/14/1998,1.86,Natural Gas Price
09/11/1998,1.86,Natural Gas Price
09/10/1998,1.88,Natural Gas Price
09/09/1998,1.78,Natural Gas Price
09/08/1998,1.81,Natural Gas Price
09/04/1998,1.71,Natural Gas Price
09/03/1998,1.71,Natural Gas Price
09/02/1998,1.72,Natural Gas Price
09/01/1998,1.84,Natural Gas Price
08/31/1998,1.61,Natural Gas Price
08/28/1998,1.66,Natural Gas Price
08/27/1998,1.76,Natural Gas Price
08/26/1998,1.83,Natural Gas Price
08/25/1998,1.89,Natural Gas Price
08/24/1998,1.9,Natural Gas Price
08/21/1998,1.93,Natural Gas Price
08/20/1998,1.9,Natural Gas Price
08/19/1998,1.96,Natural Gas Price
08/18/1998,1.94,Natural Gas Price
08/17/1998,1.93,Natural Gas Price
08/14/1998,1.83,Natural Gas Price
08/13/1998,1.83,Natural Gas Price
08/12/1998,1.85,Natural Gas Price
08/11/1998,1.87,Natural Gas Price
08/10/1998,1.87,Natural Gas Price
08/07/1998,1.82,Natural Gas Price
08/06/1998,1.85,Natural Gas Price
08/05/1998,1.91,Natural Gas Price
08/04/1998,1.9,Natural Gas Price
08/03/1998,1.84,Natural Gas Price
07/31/1998,1.85,Natural Gas Price
07/30/1998,1.95,Natural Gas Price
07/29/1998,1.99,Natural Gas Price
07/28/1998,1.97,Natural Gas Price
07/27/1998,2,Natural Gas Price
07/24/1998,1.97,Natural Gas Price
07/23/1998,2,Natural Gas Price
07/22/1998,2,Natural Gas Price
07/21/1998,2.09,Natural Gas Price
07/20/1998,2.18,Natural Gas Price
07/17/1998,2.15,Natural Gas Price
07/16/1998,2.15,Natural Gas Price
07/15/1998,2.21,Natural Gas Price
07/14/1998,2.23,Natural Gas Price
07/13/1998,2.3,Natural Gas Price
07/10/1998,2.32,Natural Gas Price
07/09/1998,2.38,Natural Gas Price
07/08/1998,2.39,Natural Gas Price
07/07/1998,2.35,Natural Gas Price
07/06/1998,2.38,Natural Gas Price
07/02/1998,2.36,Natural Gas Price
07/01/1998,2.46,Natural Gas Price
06/30/1998,2.39,Natural Gas Price
06/29/1998,2.36,Natural Gas Price
06/26/1998,2.4,Natural Gas Price
06/25/1998,2.39,Natural Gas Price
06/24/1998,2.4,Natural Gas Price
06/23/1998,2.35,Natural Gas Price
06/22/1998,2.35,Natural Gas Price
06/19/1998,2.2,Natural Gas Price
06/18/1998,2.14,Natural Gas Price
06/17/1998,2.05,Natural Gas Price
06/16/1998,2.1,Natural Gas Price
06/15/1998,2.08,Natural Gas Price
06/12/1998,2.01,Natural Gas Price
06/11/1998,1.99,Natural Gas Price
06/10/1998,1.98,Natural Gas Price
06/09/1998,2.01,Natural Gas Price
06/08/1998,2,Natural Gas Price
06/05/1998,2.01,Natural Gas Price
06/04/1998,2.04,Natural Gas Price
06/03/1998,2.13,Natural Gas Price
06/02/1998,2.2,Natural Gas Price
06/01/1998,2.1,Natural Gas Price
05/29/1998,2.1,Natural Gas Price
05/28/1998,2.04,Natural Gas Price
05/27/1998,2.1,Natural Gas Price
05/26/1998,2.1,Natural Gas Price
05/22/1998,2.02,Natural Gas Price
05/21/1998,2.11,Natural Gas Price
05/20/1998,2.18,Natural Gas Price
05/19/1998,2.17,Natural Gas Price
05/18/1998,2.19,Natural Gas Price
05/15/1998,2.18,Natural Gas Price
05/14/1998,2.18,Natural Gas Price
05/13/1998,2.24,Natural Gas Price
05/12/1998,2.23,Natural Gas Price
05/11/1998,2.19,Natural Gas Price
05/08/1998,2.11,Natural Gas Price
05/07/1998,2.16,Natural Gas Price
05/06/1998,2.12,Natural Gas Price
05/05/1998,2.19,Natural Gas Price
05/04/1998,2.1,Natural Gas Price
05/01/1998,2.11,Natural Gas Price
04/30/1998,2.18,Natural Gas Price
04/29/1998,2.29,Natural Gas Price
04/28/1998,2.27,Natural Gas Price
04/27/1998,2.29,Natural Gas Price
04/24/1998,2.31,Natural Gas Price
